,sptr,accession,organism,Gene Name,length,PE Score
454,sp,P62197,Sus scrofa ,PSMC5 ,406,2
455,sp,M3TYT0,Sus scrofa ,ROCK2 ,1388,1
456,sp,Q6QAP7,Sus scrofa ,RPS17 ,135,1
457,sp,Q02745,Sus scrofa ,ST3GAL1 ,343,1
458,sp,Q2QLD7,Sus scrofa ,ST7 ,585,3
459,sp,Q9N2D1,Sus scrofa ,MCT7 ,275,2
460,sp,O97557,Sus scrofa ,TUFT1 ,188,2
461,sp,P23687,Sus scrofa ,PREP ,710,1
462,sp,P30034,Sus scrofa ,PF4 ,90,1
463,sp,Q29293,Sus scrofa ,RPL3 ,130,2
464,sp,Q8MIA3,Sus scrofa ,SLC35A4 ,324,2
465,sp,Q767K8,Sus scrofa ,MRPS18B ,258,1
466,sp,P0DSN9,Sus scrofa ,SAA4 ,128,3
467,sp,Q4U116,Sus scrofa ,SLC4A4 ,1079,1
468,sp,C3RZA1,Sus scrofa ,SMYD2 ,433,2
469,sp,A7WLH8,Sus scrofa ,SUMO1 ,101,3
470,sp,Q865B6,Sus scrofa ,PPARGC1A ,796,2
471,sp,A1XQS1,Sus scrofa ,PET100 ,76,3
472,sp,P63221,Sus scrofa ,RPS21 ,83,1
473,sp,P31950,Sus scrofa ,S100A11 ,99,1
474,sp,Q7PCJ9,Sus scrofa ,SAT2 ,170,2
475,sp,Q29551,Sus scrofa ,OXCT1 ,520,1
476,sp,Q711S8,Sus scrofa ,SPP2 ,204,2
477,sp,Q06AT9,Sus scrofa ,RBM4B ,359,2
478,sp,P79324,Sus scrofa ,RPL15 ,153,2
479,sp,Q29333,Sus scrofa ,RPL27A ,54,2
480,sp,P36393,Sus scrofa ,SRY ,236,2
481,sp,P26044,Sus scrofa ,RDX ,583,2
482,sp,Q867B5,Sus scrofa ,RAG1 ,1043,3
483,sp,Q864Z2,Sus scrofa ,RGS5 ,181,2
484,sp,Q0Z8U2,Sus scrofa ,RPS3 ,243,1
485,sp,P49171,Sus scrofa ,RPS26 ,115,1
486,sp,Q15B89,Sus scrofa ,SLC35D2 ,343,2
487,sp,Q684M3,Sus scrofa ,S1PR5 ,398,3
488,sp,O18765,Sus scrofa ,SRD5A2 ,254,2
489,sp,A8I1B9,Sus scrofa ,SLC5A11 ,674,2
490,sp,Q710C4,Sus scrofa ,AHCY ,432,3
491,sp,P04178,Sus scrofa ,SOD1 ,153,1
492,sp,A4Z6H0,Sus scrofa ,ADSS1 ,457,2
493,sp,P86409,Sus scrofa ,RALGAPA1 ,337,1
494,sp,Q95342,Sus scrofa ,RPL18 ,195,1
495,sp,Q29030,Sus scrofa ,KITLG ,274,2
496,sp,P01168,Sus scrofa ,SST ,116,1
497,sp,Q764M5,Sus scrofa ,STAT1 ,757,2
498,sp,P32195,Sus scrofa ,NPG2 ,147,1
499,sp,O13010,Sus scrofa ,PIP4K2A ,406,2
500,sp,P15785,Sus scrofa ,SFTPC ,35,1
501,sp,P62272,Sus scrofa ,RPS18 ,152,1
502,sp,Q29197,Sus scrofa ,RPS9 ,130,2
503,sp,P04163,Sus scrofa ,S100A10 ,96,1
504,sp,Q29175,Sus scrofa ,SLC39A7 ,155,2
505,sp,P17306,Sus scrofa ,TNP1 ,55,1
506,sp,Q3I5G7,Sus scrofa ,SNCA ,140,2
507,sp,P02554,Sus scrofa ,No Name,445,1
508,sp,Q767L7,Sus scrofa ,TUBB ,444,2
509,sp,Q29183,Sus scrofa ,TFF3 ,80,3
510,sp,P60588,Sus scrofa ,PLPP1 ,285,1
511,sp,Q8MIK9,Sus scrofa ,PPP1R14B ,147,2
512,sp,Q52NJ1,Sus scrofa ,RAB11A ,216,2
513,sp,A5GFN6,Sus scrofa ,RAE1 ,368,3
514,sp,Q29361,Sus scrofa ,RPL35 ,123,1
515,sp,P02632,Sus scrofa ,S100G ,79,1
516,sp,P63298,Sus scrofa ,SCT ,134,1
517,sp,Q2EN82,Sus scrofa ,SELENOK ,94,3
518,sp,Q06AA4,Sus scrofa ,SNRPA ,282,1
519,sp,P48762,Sus scrofa ,SLC9A1 ,818,2
520,sp,P49874,Sus scrofa ,SFTPA1 ,249,2
521,sp,Q29329,Sus scrofa ,SNRPD2 ,50,2
522,sp,Q6DUB7,Sus scrofa ,STMN1 ,149,2
523,sp,A2BD09,Sus scrofa ,OLFML2A ,650,3
524,sp,Q28990,Sus scrofa ,OVGP1 ,527,2
525,sp,Q0MVN8,Sus scrofa ,CRYZ ,329,2
526,sp,Q29315,Sus scrofa ,RPLP2 ,115,3
527,sp,A2TLM1,Sus scrofa ,RPIA ,306,2
528,sp,Q0QF01,Sus scrofa ,SDHA ,664,1
529,sp,P31936,Sus scrofa ,IBSP ,300,1
530,sp,Q9TUZ1,Sus scrofa ,STAT5A ,799,2
531,sp,Q28996,Sus scrofa ,STAR ,285,2
532,sp,Q29090,Sus scrofa ,PPP2R2A ,426,2
533,sp,P13191,Sus scrofa ,GPT ,20,1
534,sp,Q6PLK3,Sus scrofa ,MAOB ,520,2
535,sp,Q6Q7K0,Sus scrofa ,WDR83OS ,106,2
536,sp,P79304,Sus scrofa ,CYP19A3 ,501,2
537,sp,O19062,Sus scrofa ,CRP ,222,2
538,sp,Q764M9,Sus scrofa ,CXCR4 ,353,2
539,sp,A5GFZ5,Sus scrofa ,DPM1 ,259,3
540,sp,B2ZHY2,Sus scrofa ,GPR39 ,456,2
541,sp,Q2PKF4,Sus scrofa ,GNAQ ,359,2
542,sp,A5A8Y8,Sus scrofa ,EGFL8 ,295,3
543,sp,Q9MYP4,Sus scrofa ,PRKAG3 ,514,2
544,sp,P80276,Sus scrofa ,AKR1B1 ,316,1
545,sp,Q2MJQ7,Sus scrofa ,CACNG1 ,224,2
546,sp,O18934,Sus scrofa ,CASQ2 ,160,2
547,sp,Q6PQZ2,Sus scrofa ,CFTR ,1482,2
548,sp,Q75ZH0,Sus scrofa ,CCRL2 ,350,2
549,sp,P20002,Sus scrofa ,FGF1 ,152,1
550,sp,P79403,Sus scrofa ,GANAB ,944,1
551,sp,Q33BP8,Sus scrofa ,FOXN3 ,485,2
552,sp,Q9N1F5,Sus scrofa ,GSTO1 ,241,1
553,sp,Q29545,Sus scrofa ,ICA ,704,1
554,sp,P11841,Sus scrofa ,CSN3 ,188,1
555,sp,Q8SPK1,Sus scrofa ,CYP4A24 ,504,2
556,sp,Q8MJ76,Sus scrofa ,AFP ,610,2
557,sp,Q95LB4,Sus scrofa ,FATE1 ,171,2
558,sp,Q864V5,Sus scrofa ,FUNDC2 ,189,2
559,sp,P49059,Sus scrofa ,FSHR ,695,2
560,sp,P15983,Sus scrofa ,No Name,258,2
561,sp,Q8HY46,Sus scrofa ,CPT1B ,772,2
562,sp,P02540,Sus scrofa ,DES ,471,1
563,sp,Q7YS91,Sus scrofa ,TBRG4 ,632,2
564,sp,Q8HXW0,Sus scrofa ,GULO ,440,2
565,sp,P20305,Sus scrofa ,GSN ,772,1
566,sp,P80229,Sus scrofa ,SERPINB1 ,378,1
567,sp,P26893,Sus scrofa ,IL6 ,212,2
568,sp,P26889,Sus scrofa ,IL1B ,267,1
569,sp,P49879,Sus scrofa ,No Name,189,3
570,sp,Q29056,Sus scrofa ,IL1RN ,177,2
571,sp,Q6QN11,Sus scrofa ,DIO3 ,305,2
572,sp,P79263,Sus scrofa ,ITIH4 ,921,1
573,sp,P11483,Sus scrofa ,CHRM3 ,590,3
574,sp,Q8MIB3,Sus scrofa ,ABCG2 ,656,2
575,sp,P00506,Sus scrofa ,GOT2 ,430,1
576,sp,Q95MQ5,Sus scrofa ,CD40LG ,261,2
577,sp,Q29238,Sus scrofa ,CLIC1 ,110,2
578,sp,P01351,Sus scrofa ,GAST ,104,1
579,sp,Q9XT10,Sus scrofa ,SLC2A4 ,174,2
580,sp,Q9GJR5,Sus scrofa ,HCST ,79,1
581,sp,P32394,Sus scrofa ,HMOX1 ,288,2
582,sp,Q09138,Sus scrofa ,PRKAG1 ,330,1
583,sp,P82125,Sus scrofa ,AKR1E2 ,301,1
584,sp,A9YUB1,Sus scrofa ,CHORDC1 ,332,2
585,sp,B3SP85,Sus scrofa ,IFI30 ,246,2
586,sp,P04119,Sus scrofa ,No Name,178,1
587,sp,P24020,Sus scrofa ,No Name,116,1
588,sp,P18104,Sus scrofa ,NPPC ,126,1
589,sp,P19620,Sus scrofa ,ANXA2 ,339,1
590,sp,P30918,Sus scrofa ,AGA ,34,1
591,sp,Q66RM2,Sus scrofa ,TMBIM6 ,237,2
592,sp,P39036,Sus scrofa ,CSN1S2 ,235,2
593,sp,P0C267,Sus scrofa ,CCDC127 ,258,2
594,sp,P30880,Sus scrofa ,CALCA ,37,1
595,sp,Q29411,Sus scrofa ,CHI3L1 ,383,1
596,sp,Q8WMQ3,Sus scrofa ,CD9 ,226,2
597,sp,P48319,Sus scrofa ,GAD1 ,594,2
598,sp,P02009,Sus scrofa ,No Name,141,1
599,sp,P62802,Sus scrofa ,No Name,103,1
600,sp,Q5EE05,Sus scrofa ,ABHD5 ,349,2
601,sp,P16276,Sus scrofa ,ACO2 ,781,1
602,sp,O77633,Sus scrofa ,ADAM10 ,748,2
603,sp,A7TX81,Sus scrofa ,COPS6 ,323,2
604,sp,P15981,Sus scrofa ,No Name,255,2
605,sp,P04246,Sus scrofa ,No Name,146,1
606,sp,P00172,Sus scrofa ,CYB5A ,134,1
607,sp,Q9GLV6,Sus scrofa ,DDX58 ,940,2
608,sp,Q1W675,Sus scrofa ,HMGCR ,885,2
609,sp,Q08353,Sus scrofa ,NFKBIA ,314,1
610,sp,P56472,Sus scrofa ,IDH3B ,103,1
611,sp,Q2TLZ2,Sus scrofa ,MACO1 ,664,2
612,sp,P11708,Sus scrofa ,MDH1 ,334,1
613,sp,P79404,Sus scrofa ,NR3C2 ,164,2
614,sp,Q29218,Sus scrofa ,KRT20 ,107,2
615,sp,Q767K6,Sus scrofa ,DHX16 ,1045,3
616,sp,Q9XT00,Sus scrofa ,HSD17B8 ,259,3
617,sp,P00377,Sus scrofa ,DHFR ,186,1
618,sp,P07480,Sus scrofa ,GAL ,123,1
619,sp,P19133,Sus scrofa ,FTL ,78,1
620,sp,Q8MJ14,Sus scrofa ,GPX1 ,206,2
621,sp,Q8MJD6,Sus scrofa ,HOPX ,73,3
622,sp,Q863Z5,Sus scrofa ,IL4R ,830,2
623,sp,O18796,Sus scrofa ,IL6R ,467,2
624,sp,A5LHG2,Sus scrofa ,ADM5 ,108,1
625,sp,Q95312,Sus scrofa ,ATP5F1D ,80,2
626,sp,Q864U8,Sus scrofa ,B3GNT5 ,377,2
627,sp,A5D9M6,Sus scrofa ,BAG6 ,1128,1
628,sp,Q28960,Sus scrofa ,CBR1 ,289,1
629,sp,P01259,Sus scrofa ,CALCA ,32,1
630,sp,Q95ND5,Sus scrofa ,CASP3 ,277,1
631,sp,Q9BDP9,Sus scrofa ,CARTPT ,66,2
632,sp,O62680,Sus scrofa ,CD59 ,123,1
633,sp,P79307,Sus scrofa ,APP ,770,2
634,sp,Q30C86,Sus scrofa ,ADIG ,81,3
635,sp,C3VMW3,Sus scrofa ,CLDN17 ,225,2
636,sp,O77696,Sus scrofa ,ATP2A3 ,999,2
637,sp,Q95339,Sus scrofa ,ATP5MF ,88,1
638,sp,Q66T47,Sus scrofa ,ACVR2B ,512,2
639,sp,O11780,Sus scrofa ,TGFBI ,683,1
640,sp,P00795,Sus scrofa ,CTSD ,345,1
641,sp,Q6RVA9,Sus scrofa ,CAV1 ,178,2
642,sp,P39037,Sus scrofa ,CSN2 ,232,1
643,sp,Q7YRN2,Sus scrofa ,CD3E ,196,2
644,sp,Q28997,Sus scrofa ,ADRB2 ,418,2
645,sp,Q35914,Sus scrofa ,MT-ATP8 ,67,1
646,sp,Q29307,Sus scrofa ,ATP5IF1 ,108,1
647,sp,Q9N0X0,Sus scrofa ,AURKB ,344,2
648,sp,P63181,Sus scrofa ,Cbln1 ,16,1
649,sp,O19113,Sus scrofa ,CCN2 ,349,2
650,sp,A7Y521,Sus scrofa ,COPS4 ,406,2
651,sp,Q9N119,Sus scrofa ,HSD3B ,373,2
652,sp,P79274,Sus scrofa ,ACADL ,430,2
653,sp,Q5XW65,Sus scrofa ,BPIFA1 ,249,2
654,sp,O79876,Sus scrofa ,MT-CO1 ,514,3
655,sp,Q766Y6,Sus scrofa ,CRSP3 ,125,2
656,sp,P10612,Sus scrofa ,CYP11A1 ,520,1
657,sp,P79402,Sus scrofa ,CYP2C42 ,327,2
658,sp,F1S584,Sus scrofa ,SLC44A2 ,706,3
659,sp,P08001,Sus scrofa ,ACR ,415,1
660,sp,Q2LE37,Sus scrofa ,APOM ,188,2
661,sp,P05024,Sus scrofa ,ATP1A1 ,1021,1
662,sp,P23220,Sus scrofa ,ATP2B1 ,1220,2
663,sp,Q9GLF3,Sus scrofa ,CLEC5A ,185,1
664,sp,Q9TUB5,Sus scrofa ,CLCA1 ,917,2
665,sp,Q007T1,Sus scrofa ,CRYBB1 ,249,2
666,sp,P15540,Sus scrofa ,CYP21 ,492,1
667,sp,P50667,Sus scrofa ,MT-CO2 ,228,3
668,sp,Q35915,Sus scrofa ,MT-ATP6 ,226,1
669,sp,Q764N2,Sus scrofa ,CD3D ,171,2
670,sp,P06296,Sus scrofa ,CRH ,191,1
671,sp,P81045,Sus scrofa ,COX17 ,62,1
672,sp,P00503,Sus scrofa ,GOT1 ,413,1
673,sp,Q9TU18,Sus scrofa ,AGRP ,134,3
674,sp,Q52NJ4,Sus scrofa ,ARL3 ,182,2
675,sp,P18650,Sus scrofa ,APOE ,317,1
676,sp,A9Y006,Sus scrofa ,AQP3 ,290,2
677,sp,A8W649,Sus scrofa ,AQP5 ,265,2
678,sp,Q6PQZ1,Sus scrofa ,AQP1 ,271,2
679,sp,P07634,Sus scrofa ,NPPB ,131,1
680,sp,Q3MQ04,Sus scrofa ,ATG5 ,275,2
681,sp,Q712U6,Sus scrofa ,ARPP19 ,112,2
682,sp,A5GFQ5,Sus scrofa ,CNPY3 ,283,3
683,sp,P80021,Sus scrofa ,ATP5F1A ,553,1
684,sp,O02732,Sus scrofa ,CNTF ,200,2
685,sp,Q8MIR4,Sus scrofa ,COASY ,562,1
686,sp,P45561,Sus scrofa ,AMEL ,189,1
687,sp,P04366,Sus scrofa ,AMBP ,337,1
688,sp,P15145,Sus scrofa ,ANPEP ,963,1
689,sp,P43367,Sus scrofa ,CAPN2 ,324,2
690,sp,O62714,Sus scrofa ,CASR ,1079,2
691,sp,A8WH75,Sus scrofa ,CD302 ,240,2
692,sp,Q28943,Sus scrofa ,DPYD ,1025,1
693,sp,P22411,Sus scrofa ,DPP4 ,766,1
694,sp,Q862B1,Sus scrofa ,CRSP1 ,126,1
695,sp,Q8HZK3,Sus scrofa ,DUOX1 ,1553,2
696,sp,Q8HZK2,Sus scrofa ,DUOX2 ,1545,1
697,sp,P80736,Sus scrofa ,No Name,35,1
698,sp,Q29118,Sus scrofa ,CSF2 ,144,2
699,sp,Q95JC8,Sus scrofa ,ARG1 ,322,2
700,sp,P18648,Sus scrofa ,APOA1 ,265,1
701,sp,Q95334,Sus scrofa ,ENPEP ,942,1
702,sp,A5GFW1,Sus scrofa ,AURKA ,402,3
703,sp,I3LM39,Sus scrofa ,CGAS ,495,1
704,sp,P51779,Sus scrofa ,CFD ,259,2
705,sp,Q52QT8,Sus scrofa ,CCNG1 ,295,2
706,sp,P00889,Sus scrofa ,CS ,464,1
707,sp,O46420,Sus scrofa ,CYP51A1 ,503,2
708,sp,Q8WNR0,Sus scrofa ,SLC31A1 ,189,2
709,sp,P43030,Sus scrofa ,PPBP ,119,1
710,sp,Q29243,Sus scrofa ,DAG1 ,877,2
711,sp,P06199,Sus scrofa ,CHRM2 ,466,1
712,sp,P57770,Sus scrofa ,AKAP10 ,650,2
713,sp,P00690,Sus scrofa ,AMY2 ,511,1
714,sp,Q007T5,Sus scrofa ,ARF6 ,175,2
715,sp,P01032,Sus scrofa ,C5 ,74,1
716,sp,Q2EN81,Sus scrofa ,ATP5PO ,213,1
717,sp,Q6PQD5,Sus scrofa ,ATM ,3057,3
718,sp,Q8HZN9,Sus scrofa ,BDKRB1 ,353,3
719,sp,Q95KQ6,Sus scrofa ,BCL9 ,130,3
720,sp,P39035,Sus scrofa ,CSN1S1 ,206,2
721,sp,P35750,Sus scrofa ,CAPN1 ,714,2
722,sp,P67872,Sus scrofa ,CSNK2B ,215,2
723,sp,Q28988,Sus scrofa ,No Name,103,1
724,sp,Q6Q2J0,Sus scrofa ,MAOA ,527,2
725,sp,P31346,Sus scrofa ,ANG ,123,1
726,sp,P19156,Sus scrofa ,ATP4A ,1034,1
727,sp,Q29026,Sus scrofa ,CEND1 ,140,1
728,sp,Q08094,Sus scrofa ,CNN2 ,296,2
729,sp,Q95N02,Sus scrofa ,CYSLTR1 ,340,2
730,sp,P01192,Sus scrofa ,POMC ,267,1
731,sp,P79383,Sus scrofa ,CYP2E1 ,495,2
732,sp,B5SNZ6,Sus scrofa ,ABRA ,384,2
733,sp,P41367,Sus scrofa ,ACADM ,421,1
734,sp,P30555,Sus scrofa ,AGTR1 ,359,2
735,sp,P68137,Sus scrofa ,ACTA1 ,377,1
736,sp,P50584,Sus scrofa ,NUDT2 ,147,2
737,sp,Q9GKL7,Sus scrofa ,AR ,896,2
738,sp,Q9BDY8,Sus scrofa ,ANGPT1 ,498,2
739,sp,P19619,Sus scrofa ,ANXA1 ,346,1
740,sp,P24259,Sus scrofa ,NPPA ,150,1
741,sp,Q08092,Sus scrofa ,CNN1 ,297,2
742,sp,Q7M2W6,Sus scrofa ,CRYAB ,175,2
743,sp,P02703,Sus scrofa ,CLPS ,112,1
744,sp,P68211,Sus scrofa ,ENSA ,121,1
745,sp,P29412,Sus scrofa ,EEF1B ,224,1
746,sp,Q95332,Sus scrofa ,BHMT ,278,1
747,sp,O62839,Sus scrofa ,CAT ,527,1
748,sp,Q2VL90,Sus scrofa ,CD163 ,1115,1
749,sp,Q5S1S4,Sus scrofa ,CA3 ,260,2
750,sp,B1PHQ8,Sus scrofa ,CMLKR1 ,363,2
751,sp,P13222,Sus scrofa ,CHAT ,641,1
752,sp,Q766Y7,Sus scrofa ,CRSP2 ,117,2
753,sp,Q29125,Sus scrofa ,No Name,167,2
754,sp,P49157,Sus scrofa ,EPO ,194,2
755,sp,P81140,Sus scrofa ,GCDH ,408,1
756,sp,P83662,Sus scrofa ,ACMSD ,138,1
757,sp,Q8WMR7,Sus scrofa ,BEST1 ,428,1
758,sp,O46427,Sus scrofa ,CTSH ,335,1
759,sp,Q95245,Sus scrofa ,CYB561 ,252,2
760,sp,Q29318,Sus scrofa ,SORD ,97,2
761,sp,Q9TV69,Sus scrofa ,DHDH ,335,1
762,sp,P19130,Sus scrofa ,FTH1 ,181,1
763,sp,P81076,Sus scrofa ,AIF1 ,146,1
764,sp,A5A769,Sus scrofa ,BLOC1S3 ,199,2
765,sp,Q4FAT7,Sus scrofa ,GUSB ,652,3
766,sp,Q29387,Sus scrofa ,EEF1G ,432,2
767,sp,P19205,Sus scrofa ,APEH ,732,1
768,sp,P50447,Sus scrofa ,SERPINA1 ,421,2
769,sp,P79273,Sus scrofa ,ACADS ,413,2
770,sp,Q767K7,Sus scrofa ,ATAT1 ,300,3
771,sp,Q4A1L5,Sus scrofa ,BECN1 ,448,1
772,sp,Q9GLX8,Sus scrofa ,BDKRB2 ,367,2
773,sp,Q8WNE9,Sus scrofa ,BAALC ,145,2
774,sp,A0FKG7,Sus scrofa ,CAPN7 ,813,2
775,sp,Q9TSV3,Sus scrofa ,CCHCR1 ,427,3
776,sp,P08419,Sus scrofa ,CELA2A ,269,1
777,sp,O19112,Sus scrofa ,CILP ,599,1
778,sp,Q45KW7,Sus scrofa ,FABP2 ,132,2
779,sp,P79282,Sus scrofa ,FUT8 ,575,1
780,sp,P80147,Sus scrofa ,ABAT ,500,1
781,sp,P29797,Sus scrofa ,GNAS ,397,2
782,sp,P00258,Sus scrofa ,FDX1 ,186,1
783,sp,P26322,Sus scrofa ,No Name,111,1
784,sp,A1XQS5,Sus scrofa ,ATP5MC1 ,136,2
785,sp,Q9BDK6,Sus scrofa ,ATP1B4 ,355,1
786,sp,A4UTQ2,Sus scrofa ,BTG3 ,252,2
787,sp,Q4G1G8,Sus scrofa ,CH25H ,270,2
788,sp,Q95283,Sus scrofa ,COX4I1 ,97,2
789,sp,P11936,Sus scrofa ,DNASE1 ,284,1
790,sp,O62855,Sus scrofa ,DNASE2 ,364,1
791,sp,Q4PR21,Sus scrofa ,CCL25 ,151,2
792,sp,P49873,Sus scrofa ,CCL8 ,99,3
793,sp,Q3ZDR4,Sus scrofa ,CD70 ,190,2
794,sp,P04574,Sus scrofa ,CAPNS1 ,266,1
795,sp,Q1W0Y2,Sus scrofa ,COX7C ,63,1
796,sp,Q5G6V9,Sus scrofa ,CFL2 ,166,2
797,sp,Q29559,Sus scrofa ,GJA4 ,138,2
798,sp,Q3BDI7,Sus scrofa ,DSG1 ,1045,2
799,sp,P37111,Sus scrofa ,ACY1 ,407,1
800,sp,Q29221,Sus scrofa ,CAPZA2 ,286,2
801,sp,Q9GKE2,Sus scrofa ,CXCL16 ,250,2
802,sp,P42174,Sus scrofa ,GLUD1 ,558,1
803,sp,Q9XSZ6,Sus scrofa ,FCER1G ,86,3
804,sp,Q28944,Sus scrofa ,CTSL ,334,2
805,sp,Q29529,Sus scrofa ,CBR2 ,244,1
806,sp,O19074,Sus scrofa ,No Name,435,2
807,sp,Q9GKE7,Sus scrofa ,CLCN5 ,816,2
808,sp,A5GZW8,Sus scrofa ,SDHD ,159,1
809,sp,P37176,Sus scrofa ,ENG ,653,1
810,sp,B2MVP8,Sus scrofa ,FITM1 ,290,2
811,sp,Q28998,Sus scrofa ,ADRB1 ,468,2
812,sp,Q7YS78,Sus scrofa ,ARR3 ,391,2
813,sp,Q2QLE2,Sus scrofa ,CAV2 ,162,3
814,sp,Q28987,Sus scrofa ,No Name,103,3
815,sp,P10289,Sus scrofa ,FABP6 ,128,1
816,sp,Q29290,Sus scrofa ,CSTB ,98,1
817,sp,F1SPM8,Sus scrofa ,AAK1 ,968,2
818,sp,P80387,Sus scrofa ,PRKAB1 ,122,1
819,sp,Q29006,Sus scrofa ,HTR4 ,137,2
820,sp,Q6ZYM3,Sus scrofa ,ASIP ,131,2
821,sp,Q9TUQ3,Sus scrofa ,C7 ,843,1
822,sp,Q864U6,Sus scrofa ,B3GALNT1 ,331,2
823,sp,A5GFW5,Sus scrofa ,CASS4 ,784,3
824,sp,P54614,Sus scrofa ,PPP2R2B ,443,2
825,sp,Q29003,Sus scrofa ,HTR1E ,149,3
826,sp,P13618,Sus scrofa ,ATP5PF ,76,1
827,sp,Q9MYT8,Sus scrofa ,ATP5ME ,71,1
828,sp,P04761,Sus scrofa ,CHRM1 ,460,2
829,sp,P50578,Sus scrofa ,AKR1A1 ,325,1
830,sp,D2WKD8,Sus scrofa ,ATP1A2 ,1020,1
831,sp,P11607,Sus scrofa ,ATP2A2 ,1042,1
832,sp,P79260,Sus scrofa ,SAG ,405,2
833,sp,P26776,Sus scrofa ,No Name,153,1
834,sp,P60982,Sus scrofa ,DSTN ,165,1
835,sp,Q2QDF0,Sus scrofa ,DNASE1L1 ,315,2
836,sp,P79400,Sus scrofa ,HTR1D ,291,2
837,sp,P14332,Sus scrofa ,PGD ,250,2
838,sp,Q6QAQ1,Sus scrofa ,ACTB ,375,1
839,sp,O19098,Sus scrofa ,BCAT2 ,31,2
840,sp,P04404,Sus scrofa ,CHGA ,446,1
841,sp,Q95N03,Sus scrofa ,CYSLTR2 ,345,2
842,sp,A4GVD1,Sus scrofa ,GJC1 ,396,2
843,sp,A5PF08,Sus scrofa ,SLC44A4 ,707,3
844,sp,Q8MIZ3,Sus scrofa ,DCPS ,337,2
845,sp,Q29010,Sus scrofa ,EDNRA ,427,2
846,sp,I3LUP1,Sus scrofa ,GMPPA ,420,1
847,sp,P18871,Sus scrofa ,ADRA2A ,465,1
848,sp,P58780,Sus scrofa ,ADA2 ,510,2
849,sp,Q711P4,Sus scrofa ,CCL4 ,92,3
850,sp,Q8WNW2,Sus scrofa ,CCND2 ,288,2
851,sp,Q8SPK0,Sus scrofa ,CYP4A25 ,504,2
852,sp,P22412,Sus scrofa ,DPEP1 ,409,1
853,sp,Q00968,Sus scrofa ,EGF ,1214,1
854,sp,O02772,Sus scrofa ,FABP3 ,133,2
855,sp,Q29228,Sus scrofa ,ALDH9A1 ,494,2
856,sp,Q29297,Sus scrofa ,SCIN ,125,2
857,sp,Q866X6,Sus scrofa ,CA11 ,331,2
858,sp,F1RWC3,Sus scrofa ,CUBN ,3625,1
859,sp,P20192,Sus scrofa ,DGKA ,734,1
860,sp,P50130,Sus scrofa ,DRD1 ,446,3
861,sp,Q09136,Sus scrofa ,PRKAA1 ,385,1
862,sp,P28491,Sus scrofa ,CALR ,417,1
863,sp,Q9GLE3,Sus scrofa ,CTSK ,330,2
864,sp,Q9XS72,Sus scrofa ,CD1A ,339,2
865,sp,P00772,Sus scrofa ,CELA1 ,266,1
866,sp,Q99028,Sus scrofa ,COMT ,186,1
867,sp,P02475,Sus scrofa ,CRYAA ,173,1
868,sp,Q29554,Sus scrofa ,HADHA ,763,2
869,sp,Q29005,Sus scrofa ,HTR2B ,60,2
870,sp,P08835,Sus scrofa ,ALB ,607,1
871,sp,O19004,Sus scrofa ,ARAF ,606,2
872,sp,P27917,Sus scrofa ,APOC3 ,96,1
873,sp,B2DCZ9,Sus scrofa ,ARHGEF2 ,961,2
874,sp,P05027,Sus scrofa ,ATP1B1 ,303,1
875,sp,Q9GLN5,Sus scrofa ,BIRC5 ,142,2
876,sp,P14082,Sus scrofa ,BDNF ,252,1
877,sp,Q29552,Sus scrofa ,CYP11B1 ,503,2
878,sp,Q29549,Sus scrofa ,CLU ,446,1
879,sp,Q29624,Sus scrofa ,CYP19A1 ,503,2
880,sp,Q8WNV7,Sus scrofa ,DHRS4 ,279,1
881,sp,P09623,Sus scrofa ,DLD ,509,1
882,sp,Q2XQV4,Sus scrofa ,ALDH2 ,521,2
883,sp,Q9TTM9,Sus scrofa ,ADRA1D ,571,3
884,sp,Q9TRC7,Sus scrofa ,AOC1 ,755,1
885,sp,Q9GKE8,Sus scrofa ,CD47 ,303,1
886,sp,P79430,Sus scrofa ,CYP19A2 ,503,2
887,sp,P52649,Sus scrofa ,CYBB ,484,2
888,sp,F1RTY8,Sus scrofa ,DNAJC5B ,199,3
889,sp,P30356,Sus scrofa ,ALOX5AP ,153,2
890,sp,P00819,Sus scrofa ,ACYP2 ,99,1
891,sp,P18434,Sus scrofa ,ATP4B ,290,1
892,sp,A5A777,Sus scrofa ,BLOC1S5 ,191,2
893,sp,Q4JHS0,Sus scrofa ,BID ,192,1
894,sp,Q07717,Sus scrofa ,B2M ,118,1
895,sp,P43368,Sus scrofa ,CAPN3 ,821,2
896,sp,D0VWV4,Sus scrofa ,SDHC ,169,1
897,sp,Q35916,Sus scrofa ,MT-CO3 ,261,3
898,sp,A8I499,Sus scrofa ,SLC7A2 ,657,2
899,sp,P24964,Sus scrofa ,MT-CYB ,379,3
900,sp,P10668,Sus scrofa ,CFL1 ,166,1
901,sp,P09558,Sus scrofa ,EDN1 ,203,1
902,sp,Q6UAQ8,Sus scrofa ,ETFB ,255,1
903,sp,Q9GJT2,Sus scrofa ,ESD ,282,2
904,sp,P50441,Sus scrofa ,GATM ,423,1
905,sp,P01274,Sus scrofa ,GCG ,180,1
906,sp,Q6S4N2,Sus scrofa ,HSPA1B ,641,2
907,sp,O02705,Sus scrofa ,HSP90AA1 ,733,2
908,sp,Q69DL0,Sus scrofa ,C1QA ,247,2
