,sptr,accession,organism,Gene Name,length,PE Score
433,tr,B2KGE3,Mus musculus ,Bsdc1 ,88,1
434,tr,F8WK01,Mus musculus ,Gcnt7 ,433,4
435,tr,B1AWM0,Mus musculus ,Cnbd1 ,430,4
436,tr,A0A494B9T7,Mus musculus ,Incenp ,138,1
437,tr,E0CXW4,Mus musculus ,Kmt5c ,145,1
438,tr,G9MDF2,Mus musculus ,Gm128 ,350,1
439,tr,Q8BM01,Mus musculus ,Mdfic ,207,2
440,tr,J3QMS8,Mus musculus ,Gm3415 ,315,4
441,tr,A0A0J9YV02,Mus musculus ,Myo15b ,165,1
442,tr,E9QAC6,Mus musculus ,Gm49486 ,530,1
443,tr,Q3UKQ2,Mus musculus ,Cct8 ,548,2
444,tr,D6RH85,Mus musculus ,Nek11 ,200,4
445,tr,E9Q5Y2,Mus musculus ,U2af1l4 ,181,1
446,tr,S4R1X1,Mus musculus ,Wdr91 ,604,1
447,tr,A0A0U1RQ81,Mus musculus ,Csnk1g1 ,204,1
448,tr,A0A2R8VKM5,Mus musculus ,Kif21a ,250,1
449,tr,A0A3F2YNM1,Mus musculus ,Ptp4a1 ,43,4
450,tr,A2ARX1,Mus musculus ,Gm14391 ,522,4
451,tr,A0A1W2P7I2,Mus musculus ,Epb41l2 ,201,1
452,tr,E9PVX4,Mus musculus ,Zp3r ,514,1
453,tr,A0A0A6YWS2,Mus musculus ,Jade1 ,104,1
454,tr,Q497X5,Mus musculus ,Aurkc ,308,2
455,tr,A0A0J9YU20,Mus musculus ,Fgfr3 ,200,1
456,tr,A0A075B5S5,Mus musculus ,Ighv7-4 ,120,4
457,tr,D3Z2K7,Mus musculus ,Pih1d2 ,235,1
458,tr,A0A494BA60,Mus musculus ,Arap3 ,47,4
459,tr,S4R246,Mus musculus ,Rexo1 ,536,1
460,tr,Q8CIM9,Mus musculus ,Fgfr1 ,820,2
461,tr,A0A075B5N2,Mus musculus ,Igkv6-29 ,114,4
462,tr,A0A1Y7VLZ2,Mus musculus ,B3galnt2 ,123,3
463,tr,G8JL54,Mus musculus ,Commd1 ,93,1
464,tr,D1FNM9,Mus musculus ,Atp2b4 ,1205,2
465,tr,A2A9L4,Mus musculus ,Trim63 ,352,4
466,tr,A0A0G2JG13,Mus musculus ,Klhl18 ,509,1
467,tr,Q9D774,Mus musculus ,Zbtb4 ,219,2
468,tr,D3YWF5,Mus musculus ,Nkapd1 ,125,1
469,tr,E9Q815,Mus musculus ,Ctbp2 ,92,4
470,tr,F7B6I3,Mus musculus ,Rptor ,102,1
471,tr,D6RHP7,Mus musculus ,Uqcc1 ,71,4
472,tr,F6V7B7,Mus musculus ,Taz ,21,4
473,tr,H3BK88,Mus musculus ,Tcof1 ,167,1
474,tr,Q9QY28,Mus musculus ,No Name,532,4
475,tr,S4R164,Mus musculus ,Ppp1r10 ,89,1
476,tr,A0A286YDQ3,Mus musculus ,Prl8a8 ,217,3
477,tr,A0A2I3BPY3,Mus musculus ,Dhrs4 ,194,1
478,tr,B2RXX9,Mus musculus ,Myh7 ,1935,2
479,tr,Q3UT71,Mus musculus ,A630010A05Rik ,228,2
480,tr,A3KMC9,Mus musculus ,Sirt7 ,252,2
481,tr,M0QWG1,Mus musculus ,Gse1 ,729,4
482,tr,D3Z5I2,Mus musculus ,Usb1 ,113,1
483,tr,D3YVA5,Mus musculus ,B4galt3 ,139,1
484,tr,Q8K0E9,Mus musculus ,Dhdh ,336,2
485,tr,S4R1W8,Mus musculus ,Gapdh ,55,1
486,tr,A0A7R7T276,Mus musculus ,No Name,51,4
487,tr,Q91VM2,Mus musculus ,Snrpd3 ,126,2
488,tr,A2AI21,Mus musculus ,Grin1 ,959,1
489,tr,A0A1Y7VNK2,Mus musculus ,Clmn ,139,1
490,tr,A0A0N4SV43,Mus musculus ,Rbsn ,20,4
491,tr,Q05DR7,Mus musculus ,Brd3 ,501,2
492,tr,D3YWH9,Mus musculus ,Rps9 ,136,1
493,tr,E9PVI7,Mus musculus ,Eps8l1 ,93,4
494,tr,A2AM65,Mus musculus ,Hp1bp3 ,292,1
495,tr,A0A3B2WDE2,Mus musculus ,Tcp1 ,54,1
496,tr,E9PV38,Mus musculus ,Ces2g ,560,1
497,tr,A0A0J9YTR6,Mus musculus ,Zfp513 ,69,1
498,tr,A0A338P724,Mus musculus ,Ube2l3 ,26,4
499,tr,A0A1D5RM64,Mus musculus ,Ankrd11 ,134,1
500,tr,E9Q251,Mus musculus ,Vsir ,162,1
501,tr,E9Q1U6,Mus musculus ,Ctif ,623,1
502,tr,Q3UEW8,Mus musculus ,Pdpk1 ,434,2
503,tr,Q91ZN9,Mus musculus ,No Name,50,4
504,tr,Q61764,Mus musculus ,Krt2 ,270,2
505,tr,F6ZCJ0,Mus musculus ,Oc90 ,299,3
506,tr,Q8VHC9,Mus musculus ,Il25 ,153,2
507,tr,A0A3B2WD20,Mus musculus ,Esp6 ,156,4
508,tr,A0A2R8W742,Mus musculus ,Naga ,57,1
509,tr,A0A0A6YXP3,Mus musculus ,Mbnl1 ,182,1
510,tr,A0A0J9YUE7,Mus musculus ,Olfr1118 ,307,3
511,tr,G3V015,Mus musculus ,Cfap221 ,178,4
512,tr,F7BLT7,Mus musculus ,Gnao1 ,101,1
513,tr,A0A0G2JEE9,Mus musculus ,Fam133b ,228,1
514,tr,D6REI2,Mus musculus ,Prss30 ,213,4
515,tr,E9PYU5,Mus musculus ,Gm44503 ,387,4
516,tr,J3QMA4,Mus musculus ,Zfp870 ,560,4
517,tr,Q3TSY9,Mus musculus ,Eif4b ,611,2
518,tr,G3UWQ8,Mus musculus ,Rbm38 ,78,1
519,tr,E9Q6M5,Mus musculus ,Slc22a26 ,551,1
520,tr,A0A3B2W450,Mus musculus ,Snrpc ,157,1
521,tr,F7BEP0,Mus musculus ,Grk4 ,96,4
522,tr,Q8C312,Mus musculus ,Hivep3 ,122,2
523,tr,Q6ZQ46,Mus musculus ,Sash1 ,1078,2
524,tr,A0A140LIN2,Mus musculus ,Qars ,160,1
525,tr,Q05D00,Mus musculus ,Bbx ,531,2
526,tr,E9Q1L3,Mus musculus ,Gm15127 ,449,4
527,tr,Q8BXJ6,Mus musculus ,Nars2 ,477,2
528,tr,F6T9K1,Mus musculus ,Drap1 ,182,1
529,tr,A2A9S7,Mus musculus ,Agbl4 ,346,1
530,tr,A2A786,Mus musculus ,AU040320 ,87,4
531,tr,V9GXB5,Mus musculus ,Meis1 ,225,1
532,tr,Q9WVJ1,Mus musculus ,Camk2b ,123,2
533,tr,F7B746,Mus musculus ,Armc2 ,46,4
534,tr,Q8BUM7,Mus musculus ,Tnfrsf19 ,416,2
535,tr,A0A0A6YXR6,Mus musculus ,Cr1l ,164,1
536,tr,A0A087WS27,Mus musculus ,Tent5a ,428,1
537,tr,A0A3Q4EC60,Mus musculus ,Slc30a6 ,147,3
538,tr,F8WIW2,Mus musculus ,Lyg1 ,197,3
539,tr,G3X9Z9,Mus musculus ,Kxd1 ,219,1
540,tr,E9PWF2,Mus musculus ,Depdc5 ,205,1
541,tr,A0A0A6YWE6,Mus musculus ,Astn1 ,1172,1
542,tr,Q3TNG8,Mus musculus ,Fbxo42 ,705,2
543,tr,A0A0J9YU95,Mus musculus ,Grm2 ,381,1
544,tr,A0A494BB63,Mus musculus ,Snx15 ,193,1
545,tr,Q3UHJ6,Mus musculus ,Iqsec3 ,766,2
546,tr,E9Q1M1,Mus musculus ,Pdzd2 ,2796,1
547,tr,Q8K4W5,Mus musculus ,Camk2b ,123,4
548,tr,D3YVH4,Mus musculus ,Sf1 ,267,1
549,tr,Q52KG0,Mus musculus ,Tnrc18 ,798,2
550,tr,A0A087WRI1,Mus musculus ,Stat1 ,131,1
551,tr,D3Z2G5,Mus musculus ,Cnot6l ,87,1
552,tr,Q3TTB3,Mus musculus ,Synj2 ,1118,2
553,tr,B9EKB3,Mus musculus ,Wwp1 ,918,2
554,tr,Q8BYE8,Mus musculus ,Nav2 ,576,2
555,tr,F8WHN1,Mus musculus ,Mrpl15 ,52,1
556,tr,F7B7M8,Mus musculus ,Nkain4 ,144,1
557,tr,E9Q5V3,Mus musculus ,Gsdme ,424,1
558,tr,A0A494BB75,Mus musculus ,Wdr26 ,729,1
559,tr,A0A1B0GSZ2,Mus musculus ,Olfr588-ps1 ,313,3
560,tr,Q5M9J2,Mus musculus ,Hint2 ,163,1
561,tr,E9QNJ5,Mus musculus ,Sult6b1 ,265,3
562,tr,Q3UY35,Mus musculus ,Chst1 ,411,2
563,tr,A2AV66,Mus musculus ,Lepr ,30,4
564,tr,Q8BVX3,Mus musculus ,Eif3c ,268,2
565,tr,D3Z5S3,Mus musculus ,Gad1 ,249,1
566,tr,A0A1W2P6M3,Mus musculus ,Mrpl42 ,77,1
567,tr,A0A494BAE4,Mus musculus ,Nedd4l ,527,1
568,tr,F8WI93,Mus musculus ,P2rx7 ,442,1
569,tr,B1AZF3,Mus musculus ,Aatk ,1374,1
570,tr,A0A0M6L0X0,Mus musculus ,Prl8a6 ,240,2
571,tr,B2RUN1,Mus musculus ,Tcp10b ,438,2
572,tr,A0A1W2P6X0,Mus musculus ,1500009L16Rik ,61,1
573,tr,L7N2A1,Mus musculus ,Vmn2r60 ,853,4
574,tr,Q3USG3,Mus musculus ,Kmt2d ,742,2
575,tr,D3Z698,Mus musculus ,Lhfpl2 ,139,1
576,tr,A0A0A6YVP8,Mus musculus ,Cfh ,707,1
577,tr,A0A1L1SS26,Mus musculus ,Ccr5 ,15,4
578,tr,Q3V3K0,Mus musculus ,Cep85l ,449,2
579,tr,K9J7E8,Mus musculus ,1700049E17Rik2 ,163,4
580,tr,Q8C5B1,Mus musculus ,Cln3 ,438,2
581,tr,Q6ZPV3,Mus musculus ,Sulf2 ,948,2
582,tr,G3UY48,Mus musculus ,Vmn1r112 ,297,3
583,tr,B6ZB76,Mus musculus ,Gm20994 ,161,2
584,tr,E9Q509,Mus musculus ,Pklr ,543,1
585,tr,D6RH51,Mus musculus ,Tbata ,166,4
586,tr,Q60729,Mus musculus ,Gm6497 ,96,2
587,tr,A0A494BB30,Mus musculus ,Ppp1r14b ,202,1
588,tr,A0A087WQA6,Mus musculus ,Ppp2r3d ,115,4
589,tr,A0A1L1SUL0,Mus musculus ,Zfp810 ,80,4
590,tr,V9GX13,Mus musculus ,Lrrc1 ,63,1
591,tr,E9PXX7,Mus musculus ,Txndc5 ,344,1
592,tr,A0A3B2W4C6,Mus musculus ,Zfp523 ,342,1
593,tr,H3BKH5,Mus musculus ,Zeb2 ,220,1
594,tr,Q3UJN9,Mus musculus ,Coil ,572,2
595,tr,B0QZW5,Mus musculus ,Supt3 ,382,1
596,tr,D3Z3C1,Mus musculus ,Faim ,201,1
597,tr,A0A7N9VSJ5,Mus musculus ,Auts2 ,1262,4
598,tr,E0CYU3,Mus musculus ,Arpp21 ,278,1
599,tr,A0A0J9YTQ3,Mus musculus ,Poln ,822,4
600,tr,B0R090,Mus musculus ,6820408C15Rik ,158,4
601,tr,Q4FZE7,Mus musculus ,Nup98 ,298,2
602,tr,Q3UMC7,Mus musculus ,Fam193a ,789,2
603,tr,Q6GQU1,Mus musculus ,Hk1 ,918,2
604,tr,A0A0G2JE65,Mus musculus ,Nrxn1 ,169,1
605,tr,D3Z3K7,Mus musculus ,Egr2 ,412,1
606,tr,A0A067XG51,Mus musculus ,Fgf13 ,97,1
607,tr,J3QN87,Mus musculus ,Eif1 ,90,3
608,tr,K7N621,Mus musculus ,Vmn2r10 ,847,4
609,tr,Q3UF01,Mus musculus ,Ddah1 ,225,2
610,tr,Q8K303,Mus musculus ,Cracdl ,552,2
611,tr,D6RG82,Mus musculus ,Crem ,56,1
612,tr,F6QCP8,Mus musculus ,Ace ,1016,1
613,tr,A0A087WS31,Mus musculus ,Dnpep ,222,1
614,tr,B9EKN1,Mus musculus ,Gm597 ,896,2
615,tr,F6Q4Y5,Mus musculus ,4932438A13Rik ,243,4
616,tr,Q8C534,Mus musculus ,No Name,227,2
617,tr,A2AMS0,Mus musculus ,Sigmar1 ,192,2
618,tr,Q3TPU3,Mus musculus ,Fcho2 ,538,2
619,tr,Q8BYB2,Mus musculus ,Gsdme ,148,2
620,tr,D6RHR8,Mus musculus ,Mrpl58 ,64,1
621,tr,B7ZCD3,Mus musculus ,L1cam ,83,1
622,tr,H3BLA0,Mus musculus ,Rbm48 ,34,4
623,tr,Q80XL8,Mus musculus ,Cngb1 ,866,2
624,tr,Q3U4M2,Mus musculus ,Pars2 ,511,2
625,tr,F6S5Z6,Mus musculus ,Cdc42bpa ,984,1
626,tr,Q6P7U7,Mus musculus ,Cluh ,163,2
627,tr,G3UW48,Mus musculus ,Coro2b ,317,1
628,tr,Q8K1A4,Mus musculus ,Ppp2r3d ,525,2
629,tr,A8Y5N4,Mus musculus ,Hsd17b13 ,264,1
630,tr,E9Q6L8,Mus musculus ,Btbd10 ,427,1
631,tr,Q8CBU4,Mus musculus ,Ezr ,421,2
632,tr,A0A0N4SW97,Mus musculus ,Dcun1d2 ,219,1
633,tr,F8WIN9,Mus musculus ,Mus81 ,502,1
634,tr,A0A0N4SVE4,Mus musculus ,Lrp1b ,288,4
635,tr,H3BLJ4,Mus musculus ,Spata6l ,93,3
636,tr,F6T7Q8,Mus musculus ,Gm17571 ,30,4
637,tr,Q8BKX3,Mus musculus ,Huwe1 ,1411,2
638,tr,D6RFT2,Mus musculus ,Fbxo22 ,41,1
639,tr,E9QKG8,Mus musculus ,Hjurp ,667,1
640,tr,H3BL01,Mus musculus ,Has3 ,258,4
641,tr,E9PYY7,Mus musculus ,Cpa5 ,309,3
642,tr,F6RG68,Mus musculus ,Fcho2 ,356,1
643,tr,Q8BW04,Mus musculus ,Pwp1 ,346,2
644,tr,Q8C2D4,Mus musculus ,Ly9 ,544,2
645,tr,F6R8A9,Mus musculus ,Mfsd8 ,93,1
646,tr,Q3V0Y9,Mus musculus ,No Name,741,2
647,tr,E9PUG4,Mus musculus ,Ttll9 ,234,3
648,tr,A2A5Z4,Mus musculus ,Cep95 ,121,1
649,tr,A0A0U1RPT9,Mus musculus ,Sgf29 ,163,1
650,tr,Q3UBW0,Mus musculus ,H2-K1 ,347,1
651,tr,Q3U3X3,Mus musculus ,Poli ,549,2
652,tr,E9QAZ3,Mus musculus ,Slc26a3 ,235,1
653,tr,A0A0G2JFE2,Mus musculus ,Cdkl5 ,862,1
654,tr,A0A1W2P700,Mus musculus ,Ddx50 ,134,1
655,tr,Q8CGJ6,Mus musculus ,Epb41l2 ,510,2
656,tr,E0CXS1,Mus musculus ,Mfrp ,324,4
657,tr,D6RI88,Mus musculus ,Gls2 ,186,1
658,tr,A2A6I5,Mus musculus ,Tnnt3 ,239,1
659,tr,B1AUA8,Mus musculus ,Hdac6 ,197,1
660,tr,D6RGN4,Mus musculus ,Ndufv2 ,29,1
661,tr,D3Z4M8,Mus musculus ,Lrrd1 ,164,4
662,tr,D3Z7B9,Mus musculus ,Col13a1 ,709,4
663,tr,A0A3B2WCC9,Mus musculus ,Slc30a6 ,187,3
664,tr,A0A571BG56,Mus musculus ,Cacna1d ,223,4
665,tr,Q54AI7,Mus musculus ,Ccl20 ,97,3
666,tr,E9PX92,Mus musculus ,Tmem139 ,214,1
667,tr,Q05CM8,Mus musculus ,Prdm9 ,287,2
668,tr,A0A411ACW5,Mus musculus ,Cacna2d2 ,1150,2
669,tr,E9Q5D4,Mus musculus ,Cyp2a5 ,61,1
670,tr,Q95H92,Mus musculus ,H2-Q4 ,332,2
671,tr,Q14C42,Mus musculus ,Cacng6 ,260,2
672,tr,A0A1D5RMK3,Mus musculus ,Cmtm2a ,168,4
673,tr,A0A087WQK7,Mus musculus ,Zfp672 ,89,4
674,tr,Q8BWM4,Mus musculus ,Arid4a ,264,2
675,tr,B1ATB5,Mus musculus ,Tmc6 ,253,1
676,tr,F6U4F1,Mus musculus ,Sh3tc1 ,1147,1
677,tr,Q4FJS9,Mus musculus ,Adar ,1152,2
678,tr,F7AB07,Mus musculus ,Thrap3 ,43,1
679,tr,E9QP50,Mus musculus ,BC016579 ,218,1
680,tr,A0A286YCG7,Mus musculus ,Slc34a1 ,309,1
681,tr,Q3TNM0,Mus musculus ,Zfp638 ,833,2
682,tr,A0A5F8MQ15,Mus musculus ,Gramd1b ,133,4
683,tr,A8DUQ5,Mus musculus ,Hbbt1 ,147,3
684,tr,H3BJE2,Mus musculus ,Wdr17 ,246,4
685,tr,A0A4P3APB9,Mus musculus ,Mapkapk2 ,433,2
686,tr,D3YTU0,Mus musculus ,Vamp1 ,171,1
687,tr,Q6ZQH9,Mus musculus ,mKIAA0163 ,466,4
688,tr,D3Z419,Mus musculus ,Depdc5 ,31,1
689,tr,A0A1L1SV76,Mus musculus ,Ube4a ,150,1
690,tr,A0A1Y7VM57,Mus musculus ,Zfp410 ,278,1
691,tr,H3BJF3,Mus musculus ,Nsun2 ,72,1
692,tr,Q3UY07,Mus musculus ,Crhbp ,322,2
693,tr,Q3U4N6,Mus musculus ,Atg4d ,474,2
694,tr,A0A0A6YWF1,Mus musculus ,Garnl3 ,48,4
695,tr,S4R1S6,Mus musculus ,Arhgef40 ,500,1
696,tr,A0A0J9YUA3,Mus musculus ,Hip1 ,618,1
697,tr,Q8CE98,Mus musculus ,Tcf4 ,666,2
698,tr,H3BKQ2,Mus musculus ,Iftap ,76,1
699,tr,A0A0A0MQH6,Mus musculus ,Fbxw5 ,246,1
700,tr,Q5SW87,Mus musculus ,Rab1a ,138,1
701,tr,E9Q9Z4,Mus musculus ,Tacc2 ,1146,1
702,tr,A0A0J9YUS9,Mus musculus ,Rad51ap1 ,70,1
703,tr,Q5FWC7,Mus musculus ,Zpbp2 ,253,2
704,tr,A0A0R4J0A6,Mus musculus ,Slc17a6 ,582,1
705,tr,A0A3B2WD50,Mus musculus ,Vmn2r20 ,562,4
706,tr,B2RY06,Mus musculus ,Scn9a ,1973,2
707,tr,D3YYS1,Mus musculus ,Egfem1 ,176,1
708,tr,Q3UEE0,Mus musculus ,Smpd1 ,627,2
709,tr,Q3TZQ9,Mus musculus ,E2f2 ,224,2
710,tr,A3KG84,Mus musculus ,Mpdz ,495,1
711,tr,S4R1T5,Mus musculus ,Sec31a ,264,1
712,tr,D3Z7I5,Mus musculus ,Rad51ap1 ,179,1
713,tr,D3YXM6,Mus musculus ,Yipf3 ,203,3
714,tr,A0A571BEC8,Mus musculus ,Lrp8 ,726,1
715,tr,S4R2K0,Mus musculus ,Pdf ,231,1
716,tr,H8ZX82,Mus musculus ,Sry ,314,3
717,tr,A0A087WPY9,Mus musculus ,Zcchc2 ,257,1
718,tr,A0A1Y7VJ32,Mus musculus ,Aldh6a1 ,135,1
719,tr,A0A338P739,Mus musculus ,Fam3b ,187,1
720,tr,Q8BP51,Mus musculus ,Dbr1 ,105,2
721,tr,F7ALR2,Mus musculus ,Usp48 ,113,1
722,tr,A0A0G2JEQ0,Mus musculus ,Alg14 ,92,4
723,tr,A0A0N4SUK6,Mus musculus ,Kdm5a ,153,1
724,tr,A0A0G2JGQ3,Mus musculus ,Lamtor3 ,36,1
725,tr,A2AQ41,Mus musculus ,Fnbp1 ,615,1
726,tr,A0A1B0GRC0,Mus musculus ,Col4a1 ,328,1
727,tr,B9VVV1,Mus musculus ,Cacna1b ,81,2
728,tr,S4R2M7,Mus musculus ,Pgk1 ,255,1
729,tr,I1E4X0,Mus musculus ,Dlgap4 ,244,1
730,tr,Q05CZ8,Mus musculus ,Chrm2 ,221,2
731,tr,A2AS42,Mus musculus ,Cntrl ,481,1
732,tr,Q8C550,Mus musculus ,Nol3 ,220,2
733,tr,E9QA16,Mus musculus ,Cald1 ,536,1
734,tr,E9QA38,Mus musculus ,Ifrd1 ,86,1
735,tr,Q8BJ77,Mus musculus ,Muc4 ,185,2
736,tr,A7M7Q8,Mus musculus ,Mrps23 ,121,1
737,tr,A0A075B647,Mus musculus ,Trav9-2 ,113,4
738,tr,Q3TN39,Mus musculus ,Slc3a2 ,526,2
739,tr,Q3TTI5,Mus musculus ,Dnajc2 ,206,2
740,tr,D3YUQ9,Mus musculus ,Eef1d ,193,1
741,tr,A0A087WRW3,Mus musculus ,Tfdp2 ,39,4
742,tr,Q9CZ61,Mus musculus ,No Name,145,2
743,tr,S4R1A3,Mus musculus ,Gm26992 ,76,4
744,tr,A6PWV4,Mus musculus ,Ankrd60 ,198,4
745,tr,B2KFR3,Mus musculus ,Lmntd1 ,71,4
746,tr,B2RXU2,Mus musculus ,Esf1 ,845,2
747,tr,E9Q5T2,Mus musculus ,Irf5 ,80,1
748,tr,Q9JJD8,Mus musculus ,Cct2 ,488,2
749,tr,A0A1L1SQQ1,Mus musculus ,Spata19 ,97,1
750,tr,A0A0U1RNU1,Mus musculus ,Fkrp ,108,4
751,tr,A0A087WQ08,Mus musculus ,Fam135a ,271,1
752,tr,B2RUJ4,Mus musculus ,Atad5 ,1772,2
753,tr,E9QPD3,Mus musculus ,Zfp664 ,261,4
754,tr,A0A087WQ94,Mus musculus ,Tns1 ,1719,1
755,tr,Q14BA2,Mus musculus ,Nlrp12 ,706,2
756,tr,E9Q284,Mus musculus ,Coil ,573,1
757,tr,A0A0A6YY53,Mus musculus ,Ighg2c ,335,1
758,tr,A2A9M5,Mus musculus ,Dock7 ,2128,1
759,tr,Q3V0G8,Mus musculus ,Chfr ,175,2
760,tr,A0A494B9C7,Mus musculus ,Rnaseh2c ,153,1
761,tr,Q80VQ9,Mus musculus ,Ccdc157 ,279,2
762,tr,A2AG30,Mus musculus ,Dnajb5 ,382,1
763,tr,E0CYI9,Mus musculus ,Gcc2 ,1576,1
764,tr,Q7M6W5,Mus musculus ,gag ,576,4
765,tr,H7BU27,Mus musculus ,Trps1 ,148,4
766,tr,Q8BV60,Mus musculus ,Poglut1 ,254,2
767,tr,Q0VF19,Mus musculus ,Fgf17 ,216,2
768,tr,A0A0N4SVA9,Mus musculus ,Clec4n ,89,4
769,tr,Q4FJS7,Mus musculus ,F10 ,481,2
770,tr,E9PYH3,Mus musculus ,Etnppl ,493,1
771,tr,Q80VU1,Mus musculus ,Tchh ,336,2
772,tr,Q5XQJ3,Mus musculus ,H2-Ab ,90,4
773,tr,A0A3Q4EGU9,Mus musculus ,Nubp2 ,245,1
774,tr,A0A2I3BS05,Mus musculus ,Fbxo34 ,44,4
775,tr,Q4KKX6,Mus musculus ,Zrsr2 ,148,2
776,tr,A0A0G2JEF3,Mus musculus ,Selenof ,45,1
777,tr,A0A0G2JGE9,Mus musculus ,Efna3 ,204,3
778,tr,E9Q2C8,Mus musculus ,Lrmp ,198,1
779,tr,Q8HWD7,Mus musculus ,Mill1 ,179,3
780,tr,F8VQ94,Mus musculus ,Pira2 ,680,4
781,tr,Q14804,Mus musculus ,Clc-1 ,13,4
782,tr,Q18PK4,Mus musculus ,Slamf1 ,343,2
783,tr,M0QWQ4,Mus musculus ,B3galt1 ,69,4
784,tr,Q3UUT4,Mus musculus ,Gm10757 ,103,2
785,tr,Q3UZ20,Mus musculus ,Elf2 ,428,2
786,tr,Q3TUW2,Mus musculus ,Ppat ,517,2
787,tr,G3UW30,Mus musculus ,Gbe1 ,660,1
788,tr,Q8R2C5,Mus musculus ,V1rc29 ,303,3
789,tr,Q62516,Mus musculus ,Zfp563 ,290,2
790,tr,Q3TYT5,Mus musculus ,Epb42 ,673,2
791,tr,Q0VGS8,Mus musculus ,Gria3 ,888,2
792,tr,Q7TQL5,Mus musculus ,Piezo1 ,208,2
793,tr,A1L3D0,Mus musculus ,Mmp10 ,476,2
794,tr,Q8CEP4,Mus musculus ,BC028777 ,110,2
795,tr,A0A0G2JDA4,Mus musculus ,Snap47 ,8,4
796,tr,E9PUW7,Mus musculus ,Xpo7 ,1088,1
797,tr,Q6ZQ83,Mus musculus ,Plxnd1 ,1746,2
798,tr,Q9D6J8,Mus musculus ,No Name,210,2
799,tr,D3YY77,Mus musculus ,Trim6 ,125,4
800,tr,O88977,Mus musculus ,Capn3 ,709,2
801,tr,A0A2Z4SZA4,Mus musculus ,H2-K1 ,87,4
802,tr,Q99K92,Mus musculus ,Abcf1 ,111,2
803,tr,Q9R2D0,Mus musculus ,Gfra3 ,385,2
804,tr,Q0VDQ8,Mus musculus ,Klhdc1 ,404,2
805,tr,A0A338P789,Mus musculus ,Ttc3 ,16,4
806,tr,A0A3B2WCK8,Mus musculus ,Vmn2r56 ,824,4
807,tr,Q3UKT2,Mus musculus ,Gm10734 ,129,2
808,tr,O70459,Mus musculus ,Camk2d ,173,2
809,tr,A0A1S7D812,Mus musculus ,Exosc1 ,164,2
810,tr,Q9CV67,Mus musculus ,Slc27a4 ,334,2
811,tr,D3Z3L7,Mus musculus ,Mfap5 ,122,1
812,tr,H3BJ80,Mus musculus ,Fggy ,77,1
813,tr,Q3UUQ2,Mus musculus ,Gm10490 ,125,2
814,tr,Q3TMB8,Mus musculus ,Adsl ,484,2
815,tr,Q3U0F8,Mus musculus ,Smarca5 ,326,2
816,tr,Q9JJ33,Mus musculus ,Gnas ,157,2
817,tr,A0A0G2JG69,Mus musculus ,Mapk10 ,178,3
818,tr,A0A1B0GRF9,Mus musculus ,Grin2d ,63,4
819,tr,Q8K362,Mus musculus ,Gm17546 ,29,2
820,tr,Q9ERX6,Mus musculus ,No Name,267,3
821,tr,Q3TI47,Mus musculus ,Hspa5 ,655,2
822,tr,H7BX95,Mus musculus ,Srsf1 ,253,1
823,tr,Q2TAX8,Mus musculus ,Irf2 ,349,2
824,tr,Q8C4E7,Mus musculus ,Scai ,528,2
825,tr,J9S4N6,Mus musculus ,Slc4a7 ,1218,2
826,tr,A2AFF3,Mus musculus ,Stag2 ,40,3
827,tr,P70456,Mus musculus ,MolPit2 ,190,2
828,tr,F7BWM1,Mus musculus ,Srrm1 ,239,1
829,tr,J3KMU2,Mus musculus ,Gm21820 ,361,4
830,tr,A2AIU6,Mus musculus ,Pax8 ,412,4
831,tr,D3Z159,Mus musculus ,Cops9 ,100,1
832,tr,Q5XQK1,Mus musculus ,H2-Ab ,90,4
833,tr,Q8CBZ5,Mus musculus ,Gm10065 ,115,2
834,tr,Q6ZPY3,Mus musculus ,mKIAA1087 ,723,2
835,tr,A2A9T1,Mus musculus ,Tbkbp1 ,151,1
836,tr,A0A0G2JGI6,Mus musculus ,Igkv4-58 ,119,1
837,tr,Q920U5,Mus musculus ,HOX1.11 ,246,4
838,tr,F6Q3W0,Mus musculus ,Wdr5 ,281,1
839,tr,Q8VGS5,Mus musculus ,No Name,315,3
840,tr,Q8CEN4,Mus musculus ,Khsrp ,187,2
841,tr,A0A0B4J1P9,Mus musculus ,Trbj2-4 ,16,4
842,tr,Q99JR9,Mus musculus ,Cfap36 ,343,2
843,tr,A0A1L1SS10,Mus musculus ,Keap1 ,620,1
844,tr,Q8BPS7,Mus musculus ,Nup210 ,288,2
845,tr,Q3TUH2,Mus musculus ,Ddc ,131,2
846,tr,X5J520,Mus musculus ,No Name,108,2
847,tr,K7TRM9,Mus musculus ,No Name,111,2
848,tr,D7RXL9,Mus musculus ,Gpr155 ,783,2
849,tr,F6YXU0,Mus musculus ,Gm49368 ,125,3
850,tr,D3YX10,Mus musculus ,Spsb2 ,244,1
851,tr,Q3TSF8,Mus musculus ,Cndp1 ,174,2
852,tr,Q3TSP0,Mus musculus ,Pcmtd1 ,227,2
853,tr,Q3UVP1,Mus musculus ,No Name,52,2
854,tr,A0A0G2JFG4,Mus musculus ,Sez6l ,714,1
855,tr,A2AQA9,Mus musculus ,Neb ,6909,1
856,tr,H3BKC9,Mus musculus ,Traf7 ,45,4
857,tr,A0A0U1RQ71,Mus musculus ,Rps13 ,53,1
858,tr,Q9JL40,Mus musculus ,Abcb8 ,130,2
859,tr,D3YWW5,Mus musculus ,Rtl10 ,146,4
