,sptr,accession,organism,Gene Name,length,PE Score
444,sp,P17433,Mus musculus ,Spi1 ,272,1
445,sp,Q921U8,Mus musculus ,Smtn ,923,1
446,sp,A2A5Z6,Mus musculus ,Smurf2 ,748,1
447,sp,Q9CZV2,Mus musculus ,Shld3 ,255,2
448,sp,Q8BX51,Mus musculus ,Sgcz ,311,2
449,sp,Q6P5D8,Mus musculus ,Smchd1 ,2007,1
450,sp,Q62231,Mus musculus ,Six1 ,284,1
451,sp,Q80YR3,Mus musculus ,Skida1 ,822,2
452,sp,Q9D7V1,Mus musculus ,Sh2d4a ,421,1
453,sp,Q62141,Mus musculus ,Sin3b ,1098,1
454,sp,Q8VE18,Mus musculus ,Smg8 ,991,1
455,sp,Q8CG46,Mus musculus ,Smc5 ,1101,1
456,sp,A2AQ25,Mus musculus ,Skt ,1946,1
457,sp,P30873,Mus musculus ,Sstr1 ,391,1
458,sp,Q64324,Mus musculus ,Stxbp2 ,593,1
459,sp,Q6A028,Mus musculus ,Swap70 ,585,1
460,sp,P16254,Mus musculus ,Srp14 ,110,1
461,sp,Q8R3F9,Mus musculus ,Tut1 ,869,1
462,sp,O88452,Mus musculus ,Stc2 ,296,1
463,sp,Q3TBT3,Mus musculus ,Sting1 ,378,1
464,sp,Q9Z108,Mus musculus ,Stau1 ,487,1
465,sp,Q62267,Mus musculus ,Sprr1b ,153,2
466,sp,Q99MR6,Mus musculus ,Srrt ,875,1
467,sp,O88935,Mus musculus ,Syn1 ,706,1
468,sp,Q8BGN8,Mus musculus ,Synpr ,265,1
469,sp,Q64332,Mus musculus ,Syn2 ,586,1
470,sp,P26638,Mus musculus ,Sars1 ,512,1
471,sp,Q8CFU8,Mus musculus ,Tp53inp2 ,221,2
472,sp,G5E8Z2,Mus musculus ,Taf4b ,850,1
473,sp,Q8CIV8,Mus musculus ,Tbce ,524,1
474,sp,Q6GQT5,Mus musculus ,Tmem151a ,468,1
475,sp,Q68FE7,Mus musculus ,Tmem151b ,561,2
476,sp,B1AVH7,Mus musculus ,Tbc1d2 ,922,2
477,sp,Q8BYA0,Mus musculus ,Tbcd ,1196,1
478,sp,Q8VI33,Mus musculus ,Taf9 ,264,1
479,sp,Q8BZ64,Mus musculus ,Tctn1 ,593,1
480,sp,Q8BFZ1,Mus musculus ,Tecrl ,361,1
481,sp,Q3UK37,Mus musculus ,Tedc1 ,420,1
482,sp,Q14BI7,Mus musculus ,Tdrd9 ,1383,1
483,sp,Q8CCT4,Mus musculus ,Tceal5 ,200,1
484,sp,Q91WA1,Mus musculus ,Tipin ,278,1
485,sp,Q8BGN6,Mus musculus ,Prrg4 ,226,2
486,sp,A2APB8,Mus musculus ,Tpx2 ,745,1
487,sp,Q8BQJ6,Mus musculus ,Trmt2b ,493,2
488,sp,Q921L3,Mus musculus ,Tmco1 ,188,1
489,sp,Q6IRU2,Mus musculus ,Tpm4 ,248,1
490,sp,P21107,Mus musculus ,Tpm3 ,285,1
491,sp,Q8BX43,Mus musculus ,Relt ,436,1
492,sp,Q3UWZ0,Mus musculus ,Trim75 ,467,2
493,sp,Q1XH17,Mus musculus ,Trim72 ,477,1
494,sp,Q7TNM2,Mus musculus ,Trim46 ,759,1
495,sp,P27512,Mus musculus ,Cd40 ,289,1
496,sp,Q923U0,Mus musculus ,Tom1l1 ,474,1
497,sp,Q9ER62,Mus musculus ,Tnfrsf22 ,198,2
498,sp,A0A0U1RQ45,Mus musculus ,Tmem275 ,177,3
499,sp,Q9WVB2,Mus musculus ,Tle2 ,767,2
500,sp,Q8R4P4,Mus musculus ,Tmc2 ,888,1
501,sp,Q8BXN9,Mus musculus ,Tmem87a ,555,1
502,sp,Q8BMD6,Mus musculus ,Tmem260 ,703,2
503,sp,Q62441,Mus musculus ,Tle4 ,773,1
504,sp,P50592,Mus musculus ,Tnfsf10 ,291,2
505,sp,Q8K304,Mus musculus ,Tmem129 ,362,2
506,sp,Q8BRG8,Mus musculus ,Tmem209 ,561,2
507,sp,A9JSM3,Mus musculus ,Tmem238 ,176,2
508,sp,Q61056,Mus musculus ,Trpc1 ,793,1
509,sp,Q91WG3,Mus musculus ,Trub2 ,331,2
510,sp,Q8BYG0,Mus musculus ,Ttc24 ,334,2
511,sp,Q8VF12,Mus musculus ,Olfr495 ,330,3
512,sp,Q6PFD9,Mus musculus ,Nup98 ,1816,1
513,sp,E9Q5G7,Mus musculus ,Oog1 ,496,1
514,sp,Q8VFL5,Mus musculus ,Olfr1030 ,318,3
515,sp,Q8VF13,Mus musculus ,Olfr1094 ,330,3
516,sp,Q6PB75,Mus musculus ,Tent4a ,542,2
517,sp,O88708,Mus musculus ,Orc4 ,433,1
518,sp,Q9D722,Mus musculus ,Oser1 ,291,2
519,sp,Q9JJE4,Mus musculus ,Paqr4 ,273,2
520,sp,Q9EP73,Mus musculus ,Cd274 ,290,1
521,sp,O08908,Mus musculus ,Pik3r2 ,722,1
522,sp,Q9ES46,Mus musculus ,Parvb ,365,1
523,sp,Q62392,Mus musculus ,Phlda1 ,405,1
524,sp,Q69Z38,Mus musculus ,Peak1 ,1735,1
525,sp,P62515,Mus musculus ,Pou3f4 ,361,2
526,sp,Q0VGB7,Mus musculus ,Ppp4r2 ,417,1
527,sp,Q3UH93,Mus musculus ,Plxnd1 ,1925,1
528,sp,Q80W00,Mus musculus ,Ppp1r10 ,888,1
529,sp,Q99MS4,Mus musculus ,Prss29 ,279,1
530,sp,Q8R3U1,Mus musculus ,Plaat3 ,162,1
531,sp,O88569,Mus musculus ,Hnrnpa2b1 ,353,1
532,sp,Q99ML9,Mus musculus ,Rnf111 ,989,1
533,sp,Q5SPX3,Mus musculus ,Rnf215 ,379,2
534,sp,O88796,Mus musculus ,Rpp30 ,268,1
535,sp,Q8BKF1,Mus musculus ,Polrmt ,1207,1
536,sp,O70622,Mus musculus ,Rtn2 ,471,1
537,sp,Q99PL8,Mus musculus ,Slc19a3 ,488,2
538,sp,A2AQ19,Mus musculus ,Rtf1 ,715,1
539,sp,Q8VI23,Mus musculus ,Slc12a8 ,705,2
540,sp,Q9D0R2,Mus musculus ,Tars1 ,722,1
541,sp,Q99N85,Mus musculus ,Mrps18a ,196,2
542,sp,P41438,Mus musculus ,Slc19a1 ,512,1
543,sp,Q7TPE5,Mus musculus ,Slc7a6os ,306,1
544,sp,Q3U1J0,Mus musculus ,Slc38a5 ,479,1
545,sp,P05367,Mus musculus ,Saa2 ,122,1
546,sp,Q99K24,Mus musculus ,Slc39a3 ,317,1
547,sp,Q8CE47,Mus musculus ,Slc49a3 ,516,2
548,sp,Q62255,Mus musculus ,Sall3 ,1320,1
549,sp,Q61207,Mus musculus ,Psap ,557,1
550,sp,Q8BTH6,Mus musculus ,Scrt2 ,311,2
551,sp,Q9D818,Mus musculus ,Sapcd2 ,391,1
552,sp,Q8BXK4,Mus musculus ,Bmt2 ,403,2
553,sp,Q66PY1,Mus musculus ,Scube3 ,993,1
554,sp,P97401,Mus musculus ,Frzb ,323,1
555,sp,Q9CWY3,Mus musculus ,Setd6 ,473,1
556,sp,Q8CHH9,Mus musculus ,Septin8 ,429,1
557,sp,Q78YZ6,Mus musculus ,Scoc ,125,1
558,sp,Q6ZWQ7,Mus musculus ,Spcs3 ,180,1
559,sp,Q60670,Mus musculus ,Sik1 ,779,1
560,sp,Q810B7,Mus musculus ,Slitrk5 ,957,2
561,sp,P15501,Mus musculus ,Sbp ,199,2
562,sp,P35710,Mus musculus ,Sox5 ,763,1
563,sp,Q8CGW4,Mus musculus ,Sox30 ,782,1
564,sp,Q8BMJ8,Mus musculus ,Sp8 ,486,2
565,sp,P59941,Mus musculus ,Sirt6 ,334,1
566,sp,Q9D780,Mus musculus ,Slamf9 ,285,2
567,sp,Q6UJY2,Mus musculus ,Slc9c1 ,1175,1
568,sp,Q5BKR2,Mus musculus ,Slc9b2 ,547,1
569,sp,Q8R550,Mus musculus ,Sh3kbp1 ,709,1
570,sp,Q9CSV6,Mus musculus ,Sft2d3 ,212,1
571,sp,Q8BKH7,Mus musculus ,Mapkap1 ,522,1
572,sp,P82347,Mus musculus ,Sgcd ,289,1
573,sp,E9Q942,Mus musculus ,Smim13 ,88,1
574,sp,Q3UTD9,Mus musculus ,Smim15 ,74,1
575,sp,O09133,Mus musculus ,Smr2 ,150,2
576,sp,O35982,Mus musculus ,Smr2 ,41,3
577,sp,Q60898,Mus musculus ,Sla ,281,1
578,sp,Q9QWG7,Mus musculus ,Sult1b1 ,299,1
579,sp,P63046,Mus musculus ,Sult4a1 ,284,1
580,sp,Q9D7A6,Mus musculus ,Srp19 ,144,1
581,sp,Q9CZV5,Mus musculus ,Supt7l ,412,1
582,sp,Q4FZF2,Mus musculus ,Spata46 ,204,2
583,sp,Q9CUU3,Mus musculus ,Sycp2 ,1500,1
584,sp,Q8C1E7,Mus musculus ,Tmem120a ,343,1
585,sp,Q8C2L6,Mus musculus ,Tmem161b ,487,2
586,sp,P48428,Mus musculus ,Tbca ,108,1
587,sp,D3YU32,Mus musculus ,Tex13c1 ,604,3
588,sp,Q69ZT9,Mus musculus ,Tbc1d30 ,766,1
589,sp,Q64092,Mus musculus ,Tfe3 ,572,1
590,sp,P21981,Mus musculus ,Tgm2 ,686,1
591,sp,Q3TYG6,Mus musculus ,Togaram2 ,1002,2
592,sp,P70210,Mus musculus ,Tead3 ,439,2
593,sp,O35536,Mus musculus ,Tfpi2 ,230,2
594,sp,Q717B4,Mus musculus ,Tdpoz3 ,365,2
595,sp,Q8VC30,Mus musculus ,Tkfc ,578,1
596,sp,P80315,Mus musculus ,Cct4 ,539,1
597,sp,Q9QY73,Mus musculus ,Tmem59 ,323,1
598,sp,Q9ET35,Mus musculus ,Tnfrsf13b ,249,2
599,sp,Q3V009,Mus musculus ,Tmed1 ,227,1
600,sp,Q6PFR5,Mus musculus ,Tra2a ,281,1
601,sp,Q99JG7,Mus musculus ,Tnip2 ,430,1
602,sp,P50284,Mus musculus ,Ltbr ,415,1
603,sp,P34152,Mus musculus ,Ptk2 ,1052,1
604,sp,Q9CR80,Mus musculus ,Fam32a ,112,2
605,sp,Q6NS59,Mus musculus ,Fam135a ,1506,1
606,sp,Q8BTW3,Mus musculus ,Exosc6 ,273,1
607,sp,Q7TNT2,Mus musculus ,Far2 ,515,1
608,sp,Q3UNU4,Mus musculus ,Erich4 ,136,2
609,sp,Q8C460,Mus musculus ,Eri3 ,337,1
610,sp,Q9JKV7,Mus musculus ,Extl1 ,669,2
611,sp,Q8C627,Mus musculus ,Fam221b ,487,2
612,sp,Q0VBM2,Mus musculus ,Fam83b ,1012,2
613,sp,Q6P539,Mus musculus ,Fam222b ,562,2
614,sp,Q148V8,Mus musculus ,Fam83h ,1209,1
615,sp,P97767,Mus musculus ,Eya1 ,591,1
616,sp,Q8CDW1,Mus musculus ,Fam228a ,299,2
617,sp,P16294,Mus musculus ,F9 ,471,2
618,sp,Q9D8U3,Mus musculus ,Erp27 ,272,1
619,sp,Q9WUA5,Mus musculus ,Epm2a ,330,1
620,sp,O35382,Mus musculus ,Exoc4 ,975,1
621,sp,Q9CR89,Mus musculus ,Ergic2 ,377,1
622,sp,P59024,Mus musculus ,Fkbp14 ,211,1
623,sp,Q99M71,Mus musculus ,Epdr1 ,224,1
624,sp,P97464,Mus musculus ,Ext1 ,746,1
625,sp,Q8R507,Mus musculus ,Fktn ,461,1
626,sp,Q8CI03,Mus musculus ,Flywch1 ,673,1
627,sp,P35582,Mus musculus ,Foxa1 ,468,1
628,sp,Q6DIA9,Mus musculus ,Fbxo27 ,280,2
629,sp,Q8BFQ8,Mus musculus ,Gatd1 ,220,1
630,sp,Q61080,Mus musculus ,Foxf1 ,378,2
631,sp,Q810H5,Mus musculus ,Galp ,117,2
632,sp,P61315,Mus musculus ,Gal3st3 ,431,2
633,sp,Q61575,Mus musculus ,Foxn1 ,648,1
634,sp,Q3UY90,Mus musculus ,Gask1a ,562,1
635,sp,P23336,Mus musculus ,Ggta1 ,394,2
636,sp,Q6NSU3,Mus musculus ,Glt8d1 ,371,1
637,sp,G3X987,Mus musculus ,Gimap9 ,291,1
638,sp,Q80WT4,Mus musculus ,Gpr176 ,515,1
639,sp,Q3U1Z5,Mus musculus ,Gpsm3 ,159,1
640,sp,Q8R0J8,Mus musculus ,Idnk ,184,1
641,sp,P13366,Mus musculus ,Gzmg ,248,1
642,sp,Q50H32,Mus musculus ,Grxcr1 ,290,1
643,sp,Q9WU65,Mus musculus ,Gk2 ,554,1
644,sp,Q68EF4,Mus musculus ,Grm4 ,912,1
645,sp,P27661,Mus musculus ,H2ax ,143,1
646,sp,P08882,Mus musculus ,Gzmc ,248,1
647,sp,Q9D2U9,Mus musculus ,Hist3h2ba ,126,1
648,sp,Q8VH37,Mus musculus ,Hdac8 ,377,1
649,sp,O88895,Mus musculus ,Hdac3 ,424,1
650,sp,Q9CYQ5,Mus musculus ,Hcfc1r1 ,120,2
651,sp,Q9QZR5,Mus musculus ,Hipk2 ,1196,1
652,sp,Q6PHB0,Mus musculus ,Il20ra ,546,2
653,sp,Q6RHR9,Mus musculus ,Magi1 ,1471,1
654,sp,Q5SF07,Mus musculus ,Igf2bp2 ,592,1
655,sp,P47879,Mus musculus ,Igfbp4 ,254,1
656,sp,Q8BGZ7,Mus musculus ,Krt75 ,551,1
657,sp,Q9CQU8,Mus musculus ,Immp1l ,166,1
658,sp,O08717,Mus musculus ,Inhbe ,350,2
659,sp,Q80XH2,Mus musculus ,Impg2 ,1243,1
660,sp,Q3UV16,Mus musculus ,Itpripl2 ,535,2
661,sp,Q6P1Y8,Mus musculus ,Inpp4b ,924,2
662,sp,O70139,Mus musculus ,Pkig ,76,1
663,sp,Q920P5,Mus musculus ,Ak5 ,562,1
664,sp,Q3USH1,Mus musculus ,Insyn2a ,422,1
665,sp,Q60722,Mus musculus ,Tcf4 ,670,1
666,sp,O88310,Mus musculus ,Itln1 ,313,1
667,sp,O35367,Mus musculus ,Kera ,351,2
668,sp,Q9DCY0,Mus musculus ,Keg1 ,295,1
669,sp,Q9Z0R6,Mus musculus ,Itsn2 ,1659,1
670,sp,Q8K4H1,Mus musculus ,Afmid ,305,1
671,sp,Q6ZPY7,Mus musculus ,Kdm3b ,1562,1
672,sp,Q925I0,Mus musculus ,Krtap19-2 ,141,2
673,sp,Q9QZU5,Mus musculus ,Krtap15-1 ,150,2
674,sp,Q2TA51,Mus musculus ,Krtap5-5 ,241,2
675,sp,Q64507,Mus musculus ,Krtap5-1 ,230,2
676,sp,Q6PFD6,Mus musculus ,Kif18b ,834,2
677,sp,Q8BQR4,Mus musculus ,Kansl2 ,486,1
678,sp,Q6TDP3,Mus musculus ,Klhl17 ,640,1
679,sp,Q99LX5,Mus musculus ,Mmtag2 ,260,2
680,sp,Q6GV12,Mus musculus ,Kdsr ,332,1
681,sp,P01652,Mus musculus ,No Name,108,1
682,sp,P01844,Mus musculus ,Iglc2 ,104,1
683,sp,Q3LS21,Mus musculus ,Kcnk9 ,402,2
684,sp,P04944,Mus musculus ,No Name,107,2
685,sp,Q9JIA1,Mus musculus ,Lgi1 ,557,1
686,sp,Q8BHA1,Mus musculus ,Lrrc24 ,521,2
687,sp,Q9JHS3,Mus musculus ,Lamtor2 ,125,1
688,sp,Q587J6,Mus musculus ,L1td1 ,782,2
689,sp,Q8CF66,Mus musculus ,Lamtor4 ,99,1
690,sp,Q3UH68,Mus musculus ,Limch1 ,1057,1
691,sp,Q6T264,Mus musculus ,Maml1 ,1020,1
692,sp,Q9Z2D8,Mus musculus ,Mbd3 ,285,1
693,sp,Q0VBD2,Mus musculus ,Mcm10 ,885,1
694,sp,O35099,Mus musculus ,Map3k5 ,1380,1
695,sp,P21440,Mus musculus ,Abcb4 ,1276,1
696,sp,Q9D074,Mus musculus ,Mgrn1 ,532,1
697,sp,Q9QY39,Mus musculus ,Pdzd4 ,772,2
698,sp,P50580,Mus musculus ,Pa2g4 ,394,1
699,sp,Q63955,Mus musculus ,Pou4f3 ,338,1
700,sp,Q80VM8,Mus musculus ,Pnma8a ,430,2
701,sp,P97350,Mus musculus ,Pkp1 ,728,1
702,sp,O88492,Mus musculus ,Plin4 ,1403,1
703,sp,P20918,Mus musculus ,Plg ,812,1
704,sp,Q64702,Mus musculus ,Plk4 ,925,1
705,sp,P63330,Mus musculus ,Ppp2ca ,309,1
706,sp,Q6PF93,Mus musculus ,Pik3c3 ,887,1
707,sp,Q8K394,Mus musculus ,Plcl2 ,1128,1
708,sp,B2RXA1,Mus musculus ,Plcxd2 ,340,2
709,sp,Q7TSI1,Mus musculus ,Plekhm1 ,1074,1
710,sp,Q8BFY0,Mus musculus ,Pirt ,135,1
711,sp,Q3UNN8,Mus musculus ,Pld5 ,536,2
712,sp,D3YTS9,Mus musculus ,Acp4 ,425,1
713,sp,P52430,Mus musculus ,Pon1 ,355,1
714,sp,Q80U04,Mus musculus ,Pja2 ,707,1
715,sp,P18121,Mus musculus ,Prl3d1 ,224,2
716,sp,G5E897,Mus musculus ,Poglut3 ,503,1
717,sp,P62911,Mus musculus ,Rpl32 ,135,1
718,sp,Q91YQ7,Mus musculus ,Rmnd5b ,393,2
719,sp,Q5XPI3,Mus musculus ,Rnf123 ,1314,1
720,sp,Q9JI90,Mus musculus ,Rnf14 ,485,1
721,sp,Q9QYK7,Mus musculus ,Rnf11 ,154,1
722,sp,Q05921,Mus musculus ,Rnasel ,735,1
723,sp,Q6PDX6,Mus musculus ,Rnf220 ,566,1
724,sp,Q9DCI9,Mus musculus ,Mrpl32 ,187,1
725,sp,P60898,Mus musculus ,Polr2i ,125,1
726,sp,P62071,Mus musculus ,Rras2 ,204,1
727,sp,B2RS91,Mus musculus ,Rrn3 ,656,1
728,sp,Q01887,Mus musculus ,Ryk ,594,1
729,sp,Q9D9S3,Mus musculus ,Rwdd2a ,292,1
730,sp,P07091,Mus musculus ,S100a4 ,101,1
731,sp,Q3TAA7,Mus musculus ,Stk11ip ,1072,1
732,sp,A8Y5H7,Mus musculus ,Sec14l1 ,715,1
733,sp,Q60850,Mus musculus ,Slc23a3 ,611,1
734,sp,Q61733,Mus musculus ,Mrps31 ,384,1
735,sp,Q8BWH0,Mus musculus ,Slc38a7 ,463,1
736,sp,Q9DCP2,Mus musculus ,Slc38a3 ,505,1
737,sp,Q8BYR8,Mus musculus ,Slc41a2 ,573,1
738,sp,Q80XM9,Mus musculus ,Slc66a2 ,271,1
739,sp,Q80VA5,Mus musculus ,Sh3tc2 ,1289,1
740,sp,E9Q8Q8,Mus musculus ,Spaca6 ,339,2
741,sp,Q80UK7,Mus musculus ,Sass6 ,654,2
742,sp,Q5U680,Mus musculus ,Slc25a26 ,274,1
743,sp,O88574,Mus musculus ,Sap30 ,220,1
744,sp,O55128,Mus musculus ,Sap18 ,153,1
745,sp,Q80UK0,Mus musculus ,Sestd1 ,696,1
746,sp,Q9Z1W5,Mus musculus ,Serp1 ,66,3
747,sp,P0C5K0,Mus musculus ,Sbk3 ,361,3
748,sp,Q8K021,Mus musculus ,Scamp1 ,338,1
749,sp,Q4LFA9,Mus musculus ,Sema3g ,780,2
750,sp,P70274,Mus musculus ,Selenop ,380,1
751,sp,Q9Z1N6,Mus musculus ,Sfrp4 ,351,2
752,sp,Q9D2Z4,Mus musculus ,Senp8 ,221,1
753,sp,Q9CZ28,Mus musculus ,Snf8 ,258,1
754,sp,Q99J94,Mus musculus ,Slco1a6 ,670,1
755,sp,Q6P4T1,Mus musculus ,Snx19 ,997,1
756,sp,P54751,Mus musculus ,St3gal1 ,337,1
757,sp,Q9EPK6,Mus musculus ,Sil1 ,465,1
758,sp,Q62445,Mus musculus ,Sp4 ,782,2
759,sp,Q6P926,Mus musculus ,Spata24 ,205,1
760,sp,Q8R4D1,Mus musculus ,Slc9a8 ,576,1
761,sp,Q6P5C5,Mus musculus ,Smug1 ,279,1
762,sp,Q2M2N2,Mus musculus ,Spopl ,392,2
763,sp,Q04890,Mus musculus ,Sox12 ,314,1
764,sp,Q91ZW3,Mus musculus ,Smarca5 ,1051,1
765,sp,Q9QZS5,Mus musculus ,Sgk2 ,367,1
766,sp,Q0VG18,Mus musculus ,Smim24 ,120,1
767,sp,Q6UGQ3,Mus musculus ,Scgb2b2 ,114,2
768,sp,P97440,Mus musculus ,Slbp ,275,1
769,sp,Q9Z0Z3,Mus musculus ,Skp2 ,424,1
770,sp,Q8BZ60,Mus musculus ,Ston2 ,895,1
771,sp,Q148W8,Mus musculus ,Styxl2 ,1138,1
772,sp,Q922B2,Mus musculus ,Dars1 ,501,1
773,sp,Q80X82,Mus musculus ,Sympk ,1288,1
774,sp,Q9D6K5,Mus musculus ,Synj2bp ,145,1
775,sp,Q8BLY2,Mus musculus ,Tars3 ,790,1
776,sp,Q5QD11,Mus musculus ,Taar7b ,358,2
777,sp,Q6NXN1,Mus musculus ,Szrd1 ,152,1
778,sp,Q91XT6,Mus musculus ,Tc2n ,489,1
779,sp,A2AQ07,Mus musculus ,Tubb1 ,451,1
780,sp,Q3UFJ6,Mus musculus ,Tmem184a ,425,1
781,sp,Q8C0G2,Mus musculus ,Traf3ip3 ,513,1
782,sp,P21129,Mus musculus ,Slc10a3 ,473,2
783,sp,Q5PRE5,Mus musculus ,Proser1 ,913,1
784,sp,Q9JIG8,Mus musculus ,Praf2 ,178,1
785,sp,P28650,Mus musculus ,Adss1 ,457,1
786,sp,Q9DC11,Mus musculus ,Plxdc2 ,530,1
787,sp,P62878,Mus musculus ,Rbx1 ,108,1
788,sp,Q8VC70,Mus musculus ,Rbms2 ,383,1
789,sp,Q8BTU7,Mus musculus ,Rccd1 ,377,2
790,sp,Q99LJ7,Mus musculus ,Rcbtb2 ,551,1
791,sp,P08556,Mus musculus ,Nras ,189,1
792,sp,Q7TT28,Mus musculus ,Rexo1 ,1213,1
793,sp,O54916,Mus musculus ,Reps1 ,795,1
794,sp,Q8BZ36,Mus musculus ,Rint1 ,792,1
795,sp,Q8VEE4,Mus musculus ,Rpa1 ,623,1
796,sp,Q9D4Q1,Mus musculus ,Ribc2 ,377,2
797,sp,Q69ZH9,Mus musculus ,Arhgap23 ,1483,1
798,sp,P14148,Mus musculus ,Rpl7 ,270,1
799,sp,Q8R2S1,Mus musculus ,Rps6kl1 ,544,1
800,sp,Q9CQE0,Mus musculus ,Rnf138 ,245,2
801,sp,O70338,Mus musculus ,Rnaseh1 ,285,2
802,sp,P62488,Mus musculus ,Polr2g ,172,1
803,sp,Q3UH06,Mus musculus ,Rreb1 ,1700,1
804,sp,Q61420,Mus musculus ,Slc35a1 ,336,1
805,sp,Q7TML3,Mus musculus ,Slc35f2 ,375,1
806,sp,Q8R314,Mus musculus ,Slc35f5 ,524,2
807,sp,O88576,Mus musculus ,Slc6a18 ,615,1
808,sp,Q91XD8,Mus musculus ,Slc25a38 ,326,2
809,sp,Q8R0L9,Mus musculus ,Tada3 ,432,1
810,sp,P31532,Mus musculus ,Saa4 ,130,1
811,sp,O88575,Mus musculus ,Slc6a20b ,635,1
812,sp,Q9R0P6,Mus musculus ,Sec11a ,179,1
813,sp,Q80U72,Mus musculus ,Scrib ,1612,1
814,sp,Q9CZC8,Mus musculus ,Scrn1 ,414,1
815,sp,P48026,Mus musculus ,Sat1 ,171,1
816,sp,Q63836,Mus musculus ,Selenbp2 ,472,1
817,sp,Q8VBT2,Mus musculus ,Sds ,327,1
818,sp,Q8VHE0,Mus musculus ,Sec63 ,760,1
819,sp,Q9Z180,Mus musculus ,Setbp1 ,1582,1
820,sp,O35988,Mus musculus ,Sdc4 ,198,1
821,sp,Q9D2X5,Mus musculus ,Mau2 ,619,1
822,sp,Q8K299,Mus musculus ,Scara5 ,491,1
823,sp,Q8QZY9,Mus musculus ,Sf3b4 ,424,1
824,sp,Q921M3,Mus musculus ,Sf3b3 ,1217,1
825,sp,P32020,Mus musculus ,Scp2 ,547,1
826,sp,Q9JLI7,Mus musculus ,Spag6 ,507,1
827,sp,Q8BP86,Mus musculus ,Snapc4 ,1333,1
828,sp,Q8BGW5,Mus musculus ,Nabp1 ,198,2
829,sp,Q03734,Mus musculus ,Serpina3m ,418,1
830,sp,Q9DA08,Mus musculus ,Sgf29 ,293,2
831,sp,Q8BX32,Mus musculus ,Slx1b ,270,2
832,sp,Q9JIA7,Mus musculus ,Sphk2 ,617,1
833,sp,Q04892,Mus musculus ,Sox14 ,240,2
834,sp,Q7TPQ3,Mus musculus ,Shprh ,1674,1
835,sp,O35253,Mus musculus ,Smad7 ,426,1
836,sp,Q8VCZ6,Mus musculus ,Sgsm3 ,750,1
837,sp,Q6P9S0,Mus musculus ,Mtss2 ,715,1
838,sp,Q01727,Mus musculus ,Mc1r ,315,2
839,sp,Q3TKR3,Mus musculus ,Nlrp4c ,982,2
840,sp,Q69Z66,Mus musculus ,Mysm1 ,819,1
841,sp,Q69ZQ1,Mus musculus ,Myorg ,716,1
842,sp,Q5SUV5,Mus musculus ,Mylk4 ,386,1
843,sp,P13541,Mus musculus ,Myh3 ,1940,2
844,sp,P10166,Mus musculus ,Mycl ,368,2
845,sp,O08638,Mus musculus ,Myh11 ,1972,1
846,sp,P97460,Mus musculus ,Npas2 ,816,1
847,sp,A1Z198,Mus musculus ,Nlrp1b ,1177,1
848,sp,Q8VD65,Mus musculus ,Pik3r4 ,1358,1
849,sp,Q9QYF9,Mus musculus ,Ndrg3 ,375,1
850,sp,Q8CJ00,Mus musculus ,Noxa1 ,444,1
851,sp,Q99MJ6,Mus musculus ,Pdzd3 ,498,1
852,sp,Q99K48,Mus musculus ,Nono ,473,1
853,sp,Q78ZA7,Mus musculus ,Nap1l4 ,375,1
854,sp,Q61983,Mus musculus ,Slc17a1 ,465,1
855,sp,O54915,Mus musculus ,Nr1i2 ,431,1
856,sp,Q9QZB6,Mus musculus ,Nr4a3 ,627,1
857,sp,Q8K557,Mus musculus ,Onecut3 ,490,1
858,sp,Q3B7Z2,Mus musculus ,Osbp ,805,1
859,sp,Q8VGS1,Mus musculus ,Olfr1038 ,319,3
860,sp,Q9D8W7,Mus musculus ,Ociad2 ,154,1
861,sp,Q8BSN3,Mus musculus ,ODAD3 ,593,2
862,sp,Q9D478,Mus musculus ,Odf2l ,642,2
863,sp,Q9CQX0,Mus musculus ,Otub2 ,234,1
864,sp,Q8BZ09,Mus musculus ,Slc25a21 ,298,1
865,sp,P11725,Mus musculus ,Otc ,354,1
866,sp,Q99LX0,Mus musculus ,Park7 ,189,1
867,sp,Q8K0Y7,Mus musculus ,Paxx ,205,1
868,sp,D3YWX3,Mus musculus ,Pate13 ,137,2
869,sp,Q3ULW8,Mus musculus ,Parp3 ,533,2
870,sp,Q922E4,Mus musculus ,Pcyt2 ,404,1
871,sp,Q8K3P1,Mus musculus ,P2rx2 ,485,1
872,sp,Q5SPL2,Mus musculus ,Phf12 ,1003,1
873,sp,Q99JY8,Mus musculus ,Plpp3 ,312,1
874,sp,Q7TSI3,Mus musculus ,Ppp6r1 ,856,1
875,sp,O09101,Mus musculus ,Pigf ,219,1
876,sp,Q7TT52,Mus musculus ,Ppp1r14d ,146,2
877,sp,Q9QYT7,Mus musculus ,Pigq ,581,1
878,sp,Q8BUN5,Mus musculus ,Smad3 ,425,1
879,sp,A0A140LHV9,Mus musculus ,Smim27 ,49,3
880,sp,D3Z7Q2,Mus musculus ,Smim20 ,69,1
881,sp,Q8C0V7,Mus musculus ,Stk-ps2 ,499,5
882,sp,Q9DCF9,Mus musculus ,Ssr3 ,185,1
883,sp,Q8BGW6,Mus musculus ,Stk32a ,398,2
884,sp,Q8R4U0,Mus musculus ,Stab2 ,2559,1
885,sp,Q9CQ26,Mus musculus ,Stambp ,424,1
886,sp,Q924S7,Mus musculus ,Spred2 ,410,1
887,sp,Q9D666,Mus musculus ,Sun1 ,913,1
